leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag,dontfront_violations
BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV,9SGUxCqs4fpRCRuVKyfqoZxkBSSXgH37ca6XfyLsK31F,"",1.3333333333333335,0.43750000000000006,5.333333333333334,1.7500000000000002,4,0.04297825031807262,0.9308939500382867,true,-0.3434004474592147,0.39132637338514065,true,0
DMGGRvdRwhqrpo7LLnUzSkivaTNoGCsU4NtnL6czYKYG,3tjGkvUsNEk8UBUQECCTpeAoo6NovHvEG44MZDPCcZko,"✨ SolLine ✨",0.375,0.375,1.5,1.5,4,0.032101798822393224,0.9156426018903252,true,-0.3434004474592147,0.39132637338514065,false,0
GqT4x9wuaqxES9KpnqjyX1t9ddVj25YMeG7mnkds8HWF,Ac5y3nnaU97CqdsqNBygqxbCd7Hk8NU5PVk61R5qMHqT,"",0.5906369731800767,0.35895593869731796,411.08333333333337,249.8333333333333,696,0.2919089445227456,0.4320072422099122,true,-0.003886785309389698,0.051812711235315626,true,459
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.521780303030303,0.3446969696969697,45.916666666666664,30.333333333333336,88,0.18399429174686116,0.5509852844061691,true,-0.05435917930188544,0.10228510522781137,true,46
7b24ANrGm5tPzZsedBbuXUuVZN1tEwf9k4zFcNXm6nYs,GZw27T4rCYcmzVG8tYqkQ29Hw2Gg4oQ3Z7PtqoQ5TmoV,"",0.5562097423510468,0.3372584541062802,921.0833333333335,558.5,1656,0.2937134922891231,0.38375155391910215,true,0.005908036345502896,0.04201788958042303,true,961
7HW9bm5W1eA6RoDAodeoJZwzYjwWj95BeEd5MQKrpMCq,AJTwC1Y3e7DRXPij3ZehavvugoL5hUfW6vhQzeYYu2JC,"",0.5455097087378641,0.33367044228694714,674.25,412.4166666666667,1236,0.2837796507398629,0.38758586435610876,true,0.003064388715979572,0.04486153720994636,true,734
8BwV97uHgQEFYGVhMxcrUuNZ7rzhpiiHJNAThvCX4zv3,BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD,"",0.4837897940074906,0.3131437265917604,2066.75,1337.7500000000002,4272,0.2862382599558221,0.34136866985034664,true,0.012721825158639937,0.03520410076728599,true,2414
3zr2d3xyqANDBpbaq3QNvn9W6fofxGGK5AKbF9dEvNvk,7cPztttFu6zHWvHqnGPRhxvGrmoMdzm75Lsn2yTbHbi2,"",0.47315950920245403,0.3082566462167689,1542.5000000000002,1004.9166666666666,3260,0.27773754818091195,0.34054810546169817,true,0.011094783951781153,0.036831141974144777,true,1625
4dALbSiXCWQFF4KvA2hoKrpVLMUscVFFyfSxW8m2K1Ex,9jmvcGEGNq83FqzJrRVHoRX6sDc3MFbg8PeKyCGwzKgm,"",0.4610795454545455,0.2932449494949495,2434.5,1548.3333333333335,5280,0.26948845589790693,0.318183505209677,true,0.013851617875261433,0.0340743080506645,true,2635
CYhgRWDhcgLwwTo1XBKnzzVS3L3767ueyQmQjSeLeLbK,2NS9Jo3WJvxz6K1vnMdFVsVQXBLZZounC5w8n8AEHDCy,"",0.45267618570474283,0.29183366733466937,1807.0833333333333,1165,3992,0.2646684552343974,0.3205715497217061,true,0.012334277397820217,0.03559164852810571,true,1909
HBNvkUX6QQSrF2o2d79np8HVAmd56xAJzomYcoHJs9Qq,2sWtnefPHSWVX1g3rAVBCwjLxRAKWqrUdMSTSHEccQmt,"",0.44507019262161274,0.29150342801175316,1817.6666666666665,1190.5,4084,0.26464664169485397,0.3199000269174439,true,0.012466002784005819,0.035459923141920105,true,1996
